TakingPill AcX AcY AcZ GyX GyY GyZ
1 252 -15508 -380 -10460 525 -924
1 4604 -16076 -1952 -12254 -1088 -1018
1 680 -16684 -2948 -10433 1656 1396
1 3080 -15288 -4916 -11558 -804 106
1 1712 -14840 -6264 -12544 415 1056
1 1424 -14752 -7720 -16207 -113 3822
1 2668 -12892 -10200 -18964 5475 2875
1 2924 -13168 -9752 -20180 4553 4612
1 872 -10892 -14772 -19463 7072 2513
1 1524 -11348 -13260 -16065 4577 4394
1 1664 -9956 -14188 -17572 6554 5036
1 4040 -6848 -16732 -12138 3589 3198
1 1808 -7160 -16632 -15831 2530 5294
1 2248 -3932 -19080 -13082 2497 4138
1 3820 -3028 -16540 -13713 1622 6267
1 200 -2904 -18596 -10778 -2594 5661
1 5488 -340 -18144 -7394 -5163 3652
1 2380 -652 -16764 -7836 6475 1444
0 2884 -216 -16272 1691 602 534
0 3372 588 -18476 379 2172 -1433
0 3568 -384 -17884 1569 1953 -3748
0 2780 -248 -18012 -41 1363 -1564
0 2616 116 -17524 -487 -675 -1145
0 4052 168 -16568 -3783 1493 1010
0 4016 684 -17036 -3023 5506 1210
0 3544 684 -15212 -1070 1307 -491
0 4720 1308 -17476 -2204 1820 451
0 4616 344 -15412 604 649 -810
0 4468 264 -17616 -367 999 -399
0 4384 1684 -15896 436 1713 -468
0 5048 1268 -17728 -742 609 -750
0 5284 1500 -18032 1177 706 -1380
0 4496 544 -17328 -576 -521 -591
0 4772 444 -18652 -444 -1006 946
0 5528 260 -17024 -1561 -1914 1675
0 4752 412 -17236 -1781 -368 -303
0 4420 484 -15836 -1887 -1523 1172
0 4008 1436 -17548 -691 -349 779
0 4740 812 -15976 -2961 -1668 3344
0 5424 2280 -17256 -886 95 656
0 4612 1576 -16884 -984 -242 533
0 5616 1348 -17484 2112 -1447 -1837
0 3656 96 -16796 1194 -2751 -657
0 4712 1240 -16432 1816 -1980 -1646
0 3228 992 -16328 796 -511 -700
0 3952 736 -16708 -533 63 -294
0 3560 688 -17440 -849 -483 -600
0 3932 716 -17780 -510 -152 -883
0 3112 784 -17584 -814 47 -703
0 3328 600 -18572 -536 25 -1184
0 2840 836 -16624 212 -1361 -1208
0 2604 984 -17236 227 -1182 -1267
0 2500 800 -17840 427 -1906 -1422
0 2056 448 -17672 -1707 -5419 286
0 432 960 -16584 -1120 -3786 -1090
0 3084 1448 -17668 -2389 -10328 -89
0 640 392 -17576 -636 -2456 -2275
0 2020 1032 -17844 -801 -3443 -69
0 732 1072 -17104 -1531 3242 -2028
0 688 1292 -18320 -1949 1303 -510
0 -1268 3572 -18160 -1333 460 -1989
0 2340 2728 -16984 -4313 -3982 416
0 -1696 3096 -19620 -4215 -2328 1341
0 1308 1960 -16776 -3941 -4297 168
0 -412 3612 -16424 -5306 -9724 1908
0 -2308 3864 -17708 -4074 -9912 687
0 -948 4416 -15464 318 -2933 -1642
0 -1880 3240 -15912 247 -4690 -1436
0 -2824 2632 -15916 2796 -1896 -2136
0 -2748 2900 -16364 2181 -1395 -1205
0 -4432 2148 -16744 2885 2472 -351
0 -1412 2904 -15984 744 2237 2633
0 -4252 2644 -18572 395 1011 761
0 -2252 2920 -16720 -202 3461 -102
0 -2380 3072 -16932 -813 1108 689
0 -2508 3676 -17732 -3396 4327 913
0 -1704 4456 -16588 -3950 4616 1080
0 -1676 4260 -16652 -4275 2117 1253
0 -1004 4456 -16724 -4875 924 2023
0 -968 4792 -16004 -3443 -1432 1018
0 -864 4536 -14780 -1854 -1375 356
0 -912 4784 -16980 -569 -2797 -577
0 -1860 4544 -16880 1210 -2523 -1869
0 -1864 3644 -14936 3542 -4626 -2566
0 -2300 3772 -17120 4592 -4647 -2629
0 -2372 3004 -15968 5027 -3410 -3310
1 -3512 2376 -15320 5028 -6398 -1319
1 -3548 2116 -16816 9016 -7735 -6361
1 -6848 144 -14968 9259 -10498 -4897
1 -6760 280 -16988 8759 -12278 -6559
1 -9032 -1900 -14884 8734 -11527 -6038
1 -8860 -2228 -15396 8619 -12608 -6893
1 -10376 -4956 -12520 6948 -10686 -4742
1 -8876 -4008 -10292 7439 -11649 -4083
1 -11720 -6412 -10356 5885 -13647 -2446
1 -11132 -5852 -9252 6006 -14028 -1855
1 -14216 -7044 -9004 5322 -12931 -843
1 -10016 -5212 -5300 3268 -9487 -671
1 -13060 -6380 -6188 3577 -8449 -2370
1 -13700 -6920 -3820 328 -2529 -2300
1 -12184 -6832 -4256 666 -4272 -2289
1 -15652 -7852 -3252 -1607 615 -1280
1 -11792 -7304 -2724 953 -3910 -1921
1 -15828 -8836 -2708 266 -2738 -1231
1 -13544 -8336 -2532 1002 -3789 -1649
1 -14064 -8476 -1896 1149 -4499 -1688
1 -13956 -8428 -1708 -260 -1218 -1583
1 -12424 -8256 -1732 981 -3440 -1658
1 -13488 -8752 -1344 811 -4119 -1534
1 -11348 -8012 -524 1884 -5063 -2069
1 -12704 -8724 116 1224 -4272 -1224
1 -13148 -9004 728 -70 -980 -1204
1 -12700 -8784 392 -171 -444 -1293
1 -11800 -8644 324 361 -1945 -880
1 -12672 -9020 28 1170 -3336 -1652
1 -14600 -10248 1860 1202 -3426 -1598
1 -11056 -8904 1808 231 -1585 -1610
1 -11368 -8972 1384 1602 -4256 -1813
1 -14120 -10660 2360 505 -2000 -1206
1 -10364 -8920 2196 93 -651 -1313
1 -13396 -10792 3156 379 63 -784
1 -10892 -8840 1916 -2018 4222 214
1 -13112 -11112 2020 -3136 8281 169
1 -9692 -8508 -128 -1284 3582 200
1 -9132 -8088 520 -5636 13121 956
1 -13128 -9732 -3656 -5680 14968 824
1 -11420 -9108 -3668 -6426 16211 3203
1 -13092 -8884 -6660 -6528 14591 3635
1 -11020 -8104 -7068 -5796 14804 4023
1 -10928 -7320 -9104 -5357 11857 3391
1 -11320 -6760 -10720 -7169 16022 3899
1 -10888 -5624 -12992 -4474 9606 4081
1 -10276 -5448 -12700 -9405 19937 5377
1 -6900 -4468 -14988 -4899 8132 6537
1 -8392 -4044 -15736 -4109 8557 6847
1 -5000 -1544 -14656 -7456 13876 10683
1 -5972 -1644 -16588 -2292 4361 4911
1 -4128 -708 -16460 -5573 5632 9295
0 -2692 520 -17536 -1061 6039 631
0 -4172 -176 -17496 -1603 683 2130
0 -4120 172 -17808 -2492 2551 606
0 -3124 280 -18108 -2661 1363 903
0 -1776 444 -16560 -2966 3058 -152
0 -2888 316 -16480 -4123 3972 1343
0 -1132 1268 -17768 -3571 3020 1042
0 -1600 1416 -15868 -2867 1648 1417
0 -356 2292 -15816 -2562 2996 370
0 -1112 1984 -16860 -752 689 -431
0 -1356 2232 -17684 -328 955 -2081
0 -1204 2112 -16032 -1564 1072 -918
0 -620 3112 -17492 -1176 1999 -893
0 -96 3472 -16848 -776 1759 -1691
0 -1368 2364 -16872 -579 1370 -2302
0 -776 2920 -17292 -1247 1858 -822
0 -416 2816 -17916 -943 2422 -1006
0 380 3196 -17940 -1311 549 93
0 872 2868 -18052 -1365 759 19
0 428 3036 -17224 -1301 170 -370
0 704 3716 -18084 -765 433 -1067
0 276 2980 -16848 -1845 218 -883
0 -636 2880 -17256 176 -1384 -1635
0 160 2548 -17248 15 -2561 -219
0 180 2492 -16552 630 -651 -348
0 396 3064 -16508 -614 341 789
0 708 3524 -16616 277 331 790
0 956 3524 -18064 -892 1631 669
0 820 3596 -18136 -587 845 -384
0 -836 2788 -17312 324 -3146 -59
0 144 3360 -17968 -1 -1263 -886
0 -420 2908 -16240 675 -1671 -431
0 -600 3064 -17976 -567 -1237 111
0 144 3496 -15248 1166 -1161 -532
0 -620 2420 -17532 -177 -1964 -651
0 -492 2628 -15820 2036 -1753 -678
0 -1720 1812 -18276 214 -968 358
0 -892 3056 -17896 -233 -324 184
0 -1076 3380 -17504 -2064 -416 349
0 -1448 3504 -17708 -2090 -842 -77
0 -320 3196 -15408 -2457 -48 739
0 -1456 2940 -16408 -886 501 139
0 -1152 3580 -17572 -2009 1674 568
0 -1484 3676 -16172 -1147 1042 -137
0 -1476 3544 -16204 1304 901 -1329
0 -896 2536 -19004 4483 1750 -4847
0 624 2692 -16252 8293 4274 -5576
0 1072 328 -18040 11423 5636 -10753
0 -2200 -1588 -17584 12848 -1915 -7037
0 -684 -2176 -18684 12522 -6729 -7466
0 -1212 -3436 -17312 8162 -4305 -5185
0 1352 -3908 -15744 9450 -5455 -6246
0 -488 -5260 -15832 6526 -3877 -4829
0 -344 -6008 -16280 5164 -2255 -5146
0 -1276 -6604 -15000 5286 -2904 -4727
0 -756 -7228 -15828 4569 -758 -5217
0 -1772 -8080 -15108 3184 -2300 -4834
0 -1456 -8464 -15460 2456 -1414 -3610
0 -1868 -8976 -15720 1158 -839 -3680
0 -1004 -8848 -14428 -1119 1334 -646
1 -972 -8188 -14704 -450 199 -120
1 -1372 -8772 -14296 838 -756 185
1 -488 -9124 -15228 4169 -3476 -2670
1 -1384 -10180 -14320 6890 -5541 -3591
1 -1620 -10480 -12980 8680 -2726 -6582
1 -2084 -11932 -12560 8658 -3254 -4646
1 -1456 -12716 -12180 9643 -3572 -4586
1 -2324 -12852 -12156 11830 -3976 -4613
1 -1368 -14056 -8272 8234 -435 -2465
1 36 -14636 -9396 9267 -1635 -2302
1 188 -14732 -6644 11235 -2134 -2615
1 -200 -14700 -7752 7894 -4036 -145
1 548 -15092 -5604 6200 -339 -1999
1 -940 -15972 -5720 6209 -3230 -1542
1 1112 -15172 -4112 5822 -1961 -1601
1 -1796 -16292 -3552 6007 -692 -2106
1 -604 -15868 -3904 6072 -1897 -886
1 1796 -15884 -2116 1635 -973 -1874
1 -1516 -16344 -2240 4697 -1507 -2014
1 300 -16784 -880 3455 -1039 -790
1 1140 -16088 -1360 1624 -508 -1485
1 -104 -16288 -276 2498 -1622 -503
1 320 -16524 -4 2761 -142 -464
1 852 -17208 1268 1803 831 -434
1 2348 -15976 -1220 3811 -2011 -864
1 -168 -16092 -88 2022 -415 -1432
1 524 -16436 1580 1409 -687 -1475
1 640 -16596 1616 1350 -501 -571
1 1096 -15812 1056 277 -275 -736
1 1200 -16216 416 46 -384 -675
1 436 -16192 1312 -937 374 -343
1 1240 -16744 460 -464 -1004 207
1 188 -16672 2160 914 -1431 325
1 1724 -16124 1668 -992 -576 -9
1 740 -15968 192 -925 -260 -402
1 108 -16252 1152 -331 -169 213
1 924 -17000 2032 -808 826 -205
1 1156 -16100 1300 -1096 -19 -89
1 172 -16152 1436 -1845 3 -195
1 1144 -16648 1252 -4879 258 761
1 296 -15752 -276 -7459 3009 642
1 -28 -16124 -1864 -10948 1207 1389
1 1080 -15808 -2108 -12247 5470 1938
1 -248 -14464 -4412 -10298 3449 1803
1 1508 -16056 -3928 -13868 4164 1841
1 -1420 -13932 -9672 -14457 3999 3440
1 -392 -13884 -6860 -14032 5208 5047
1 -1748 -14280 -11160 -18200 4868 5127
1 -416 -12104 -11992 -15152 8780 4173
1 -952 -12488 -11724 -17717 9135 6202
1 -584 -9548 -17384 -14065 7764 4823
1 1320 -9244 -13580 -15775 5044 6056
1 -2224 -7160 -18560 -14053 3843 4203
1 172 -5476 -15480 -13545 5239 7305
1 -828 -3756 -18668 -10391 -1441 2947
1 3656 -2648 -16692 -13325 2734 3030
1 -1500 -2920 -18232 -12214 7894 -32
0 2648 -460 -16268 -6683 2086 1533
0 1008 304 -18348 -6025 2745 1127
0 3300 1392 -16756 -752 -528 -416
0 856 1020 -18816 -2221 -114 -267
0 1576 648 -17348 -622 -2433 -43
0 792 964 -19036 -3540 -773 865
0 2304 1524 -16364 -3932 -1150 2399
0 1936 1944 -15744 -4147 -1454 2485
0 2000 3248 -16064 -175 -1583 -374
0 1212 2376 -15836 -409 -102 -878
0 960 2120 -18588 574 18 -1732
0 68 1900 -17932 689 -460 -1417
0 -940 1588 -16968 3211 -2172 -1569
0 -1652 168 -16204 4995 -8640 -653
0 -40 1772 -18584 5211 -12225 -2368
0 -3264 -12 -18756 5053 -13653 -2003
0 -2488 -1784 -14736 9372 -11011 -3019
0 -3744 -2356 -17856 12347 -5990 -6739
0 -4568 -2800 -15676 13410 -2607 -4204
0 -5840 -5552 -17092 8373 -3212 -6626
0 -3908 -5924 -14408 14416 -5562 -4560
0 -5524 -7432 -13696 12261 -790 -7987
0 -7628 -10112 -17640 12089 -1089 -4685
0 -4092 -9640 -13032 7624 -1698 -2662
0 -5524 -11316 -12456 7666 -4719 -2232
0 -4880 -10980 -9860 2001 -2259 -837
0 -3696 -10008 -11796 9704 -11649 -4132
0 -5496 -12700 -8604 3534 -77 -2842
0 -2808 -11644 -11276 8560 -11854 -725
0 -5188 -12500 -7680 -4215 2178 -3079
0 -6504 -14128 -6344 1482 -1704 -1401
0 -7692 -12968 -9596 -3654 -961 818
0 -4816 -13212 -7104 3986 -7628 4960
0 -3008 -13688 -8056 -7506 16337 6959
0 -5624 -13396 -8976 1347 -170 1697
0 -3748 -11028 -9164 8209 -10524 -2019
0 -4632 -14828 -4592 10052 -3338 -3266
0 -5812 -13996 -5264 6137 -2919 -5050
0 -6580 -13752 -4500 4189 1342 -3479
0 -5908 -14640 -3988 1494 3606 -1625
0 -5628 -14612 -4448 1609 1901 -21
0 -5456 -14696 -4292 2878 -1840 -2478
0 -5792 -14592 -2636 3941 655 -2341
0 -5268 -14400 -3112 2654 -339 -2755
0 -4572 -15144 -2748 866 1294 -3996
0 -4460 -15580 -3120 880 -1109 -2479
0 -4184 -14936 -3304 1772 1270 -3640
0 -3364 -15616 -1884 2464 -1154 -3116
0 -2684 -16080 -2012 -112 1019 -2670
0 -3020 -15836 -2180 -528 128 -1172
0 -2908 -16204 -2528 274 -86 932
0 -2924 -15652 -2032 463 -74 2947
0 -3492 -15100 -2056 -318 -22 -496
0 -3004 -15704 -1544 709 -980 -2765
0 -3164 -15880 -1816 66 -164 740
0 -3288 -15692 -1972 -279 -75 -724
0 -2940 -15884 -1776 -318 -96 -589
0 -3084 -15612 -2008 -319 -104 -19
0 -3100 -15832 -1836 -292 -104 -451
0 -3180 -15792 -1944 -328 -126 -154
0 -3068 -15852 -1820 -351 -81 -587
0 -3012 -15636 -1692 -331 -97 -283
0 -3088 -15696 -1724 -323 -93 -212
0 -3192 -15728 -1792 -307 -85 -291
0 -3104 -15804 -1824 -330 -103 -288
0 -2992 -15680 -1720 -366 -71 -453
0 -2948 -15800 -1772 -333 -88 -324
0 -3032 -15780 -1984 -295 -113 -303
0 -2976 -15684 -1816 -264 -68 -313
0 -3176 -15788 -1728 -325 -91 -179
0 -3080 -15876 -1908 -300 -36 -427
0 -3016 -15820 -1916 -218 -74 -620
0 -3116 -15696 -1684 -171 -109 -371
0 -3144 -15560 -1608 -178 -90 -151
0 -2788 -15628 -1540 -344 -74 -1135
0 -2656 -15796 -1684 -476 -92 -208
0 -3120 -15724 -1832 -399 -118 287
0 -3208 -15788 -1752 -365 -104 -505
0 -2928 -15672 -1804 -366 -94 -663
0 -2684 -15712 -1684 -448 -75 -519
0 -2892 -15724 -1840 -391 -100 -45
0 -3268 -15828 -1944 -310 -115 139
0 -3108 -15776 -1700 -365 -100 -750
0 -2832 -15808 -1612 -412 -75 -553
0 -2796 -15788 -1688 -328 -104 -166
0 -2956 -15724 -1656 -369 -105 -189
0 -3136 -15848 -1884 -362 -89 -164
0 -2924 -15800 -1684 -304 -49 -565
0 -2804 -15708 -1736 -360 -78 -483
0 -2812 -15800 -1660 -339 -99 -173
0 -2964 -15784 -1724 -351 -69 -167
0 -2984 -15868 -1844 -334 -92 -355
0 -2984 -15844 -1632 -259 -96 -410
0 -2868 -15848 -1620 -338 -99 -410
0 -2888 -15884 -1740 -292 -87 -255
0 -2952 -15848 -1752 -284 -93 -210
0 -2900 -15884 -1712 -314 -64 -511
0 -2796 -15716 -1716 -382 -82 -329
0 -2768 -15876 -1864 -330 -108 -277
0 -2884 -15836 -1756 -269 -113 -243
0 -2980 -15840 -1520 -324 -73 -254
0 -2876 -15828 -1728 -431 -102 -472
0 -2776 -15740 -1912 -346 -73 -346
0 -2856 -15772 -1716 -343 -86 -262
0 -3004 -15836 -1776 -408 -122 -124
0 -2964 -15780 -1740 -389 -55 -355
0 -2732 -15748 -1640 -417 -105 -472
0 -2700 -15772 -1960 -333 -86 -272
0 -2812 -15916 -1520 -269 -73 -79
0 -3020 -15800 -1560 -340 -96 -167
0 -2944 -15872 -1808 -306 -89 -433
0 -2788 -15736 -1780 -315 -84 -505
0 -2724 -15856 -1672 -293 -89 -302
0 -2896 -15936 -1704 -283 -77 -186
0 -3004 -15940 -1612 -328 -108 -209
0 -2760 -15928 -1800 -369 -85 -578
0 -2812 -15828 -1720 -315 -92 -286
0 -2732 -15724 -1460 -338 -86 -373
0 -2680 -15744 -1616 -351 -69 -212
0 -2936 -15780 -1712 -393 -69 -287
0 -2920 -15716 -1944 -364 -114 -278
0 -3396 -15116 -1392 -217 -84 -1412
0 1032 -17376 304 366 7185 -4707
0 -3672 -14852 -3328 -6889 1268 7499
0 -3944 -17444 -1564 -13353 3994 2764
0 -4136 -17108 -5500 -21797 3176 6725
0 -3320 -14568 -8764 -26380 11599 4739
0 -4904 -14824 -10032 -22443 12254 6975
0 -2864 -9440 -13160 -17282 10208 8029
0 -2128 -8696 -14040 -21065 14513 2380
0 -1752 -8104 -14948 -20494 5983 2499
0 -780 -6108 -16944 -18618 11448 2702
0 164 -4372 -13848 -18445 -669 5347
0 -304 -116 -15784 -17943 7547 8044
0 1180 -11500 -14700 -5277 12567 10598
0 -484 512 -17048 -3365 8586 8423
0 3456 2036 -15476 -6328 3405 3431
0 4092 3120 -20720 -15021 -1679 -8017
0 2628 9108 -20380 -6324 -340 -7162
0 1912 4360 -16508 -7473 -5326 -4062
0 3680 4916 -13720 -2638 132 -11107
0 2284 4672 -16124 -871 -7786 -6946
0 -2580 -2404 -18184 8860 -2898 -22045
0 100 4472 -16844 -1000 -7357 -6913
0 3724 1656 -13168 -7420 11793 4148
0 -1296 6020 -15864 5744 -6344 -6192
0 -3700 2972 -17556 6741 63 1660
0 -2540 4988 -18788 14423 5455 -2387
0 -2624 236 -19384 -3717 -2370 -5503
0 -3132 3644 -16944 -2859 742 -2733
0 -948 2432 -16356 -13921 14937 3931
0 860 10440 -17064 -16863 3139 1398
0 172 7004 -17320 -28806 11273 5655
0 2708 5548 -15048 -32768 12196 14452
0 4696 13332 -10412 -10585 3481 12941
0 5032 9496 -11460 -6774 5553 11451
0 7364 10316 -10004 -1239 5073 8246
0 9068 13108 -12560 -5872 13886 8211
0 6044 8492 -8596 -837 -1047 -2632
0 10480 11556 -8636 612 1209 -5814
0 7836 10896 -8432 2230 4494 -6144
0 8296 12844 -9800 2654 3750 -9632
0 6704 11660 -8976 3583 928 -11477
0 7308 13084 -10128 1930 -33 -8642
0 6164 12496 -10620 1551 -1124 -4723
0 6116 13200 -10284 151 -619 -1050
0 6120 12740 -9908 -664 -190 -388
0 5388 12576 -10152 -678 240 -23
0 5832 12348 -9440 -141 266 105
0 6132 12784 -10136 -426 -56 173
0 6200 12728 -9848 -520 500 385
0 6572 13064 -9968 -394 -393 -426
0 6012 12584 -10040 -373 9 -239
0 6336 12872 -9840 -285 -182 -344
0 6264 12508 -9748 -472 118 -50
0 6028 12576 -10064 -133 -11 -167
0 9288 12756 -9748 1008 4043 3822
0 6952 11028 -8380 3783 6087 11685
0 6144 11152 -10404 9977 -308 16530
0 11816 7892 -12936 14296 -1347 23951
0 13084 8212 -13148 12444 -883 21658
0 12980 4552 -12352 7501 3807 18961
0 15380 -1208 -9812 8384 5315 15678
0 13824 1476 -10988 9981 6586 8530
0 13748 -200 -8940 3287 5341 847
0 13160 -1512 -9740 1498 4212 -1437
0 15488 -1808 -9708 10 1193 -1534
0 13784 -1324 -9928 -624 -656 -213
0 14968 -1272 -9796 -596 -1051 -724
0 11764 -1376 -10732 -2945 -11893 86
0 14008 -1304 -12228 -2580 -13079 -2716
0 10752 -328 -12932 -1777 -16279 -2029
0 8428 -1452 -13172 -2494 -25007 -2539
0 10948 -496 -14688 2721 -24336 -3392
0 6756 -592 -18772 1900 -17803 -6124
0 7136 -632 -17136 -515 -7511 -2889
0 1844 136 -18444 -975 -4971 -1270
0 5436 -244 -19376 -1137 469 -622
0 1320 -48 -19124 -2102 711 -20
0 4316 340 -19216 -1342 -285 -444
0 2204 600 -19312 -1064 1593 -47
0 3572 -92 -19060 -41 -4474 -920
0 2996 228 -18336 -1127 -2698 -353
0 2460 -916 -15780 970 -2497 1033
0 3084 652 -18120 2079 -5112 -64
0 1728 76 -14568 -1138 -1158 -23
0 3440 -308 -15488 -468 -279 -335
0 1976 -568 -13912 -1245 -660 -989
0 3204 -772 -13560 -770 2022 -361
0 924 -548 -13868 -119 1059 -52
0 2104 120 -15940 129 1723 660
0 5596 1156 -16100 967 4352 165
0 3064 272 -19504 2132 -103 1221
0 4636 -212 -20464 233 3408 537
0 940 -864 -19888 1955 -3563 749
0 7136 -36 -21216 1523 -3088 -1097
0 -428 -1588 -22116 -656 18 -1646
0 3188 -908 -22100 -1118 -1250 -1274
0 1136 -904 -19868 -3194 -1002 -1022
0 3392 -2140 -16632 -3010 -2769 1710
0 2476 1164 -15680 4671 858 4694
0 3476 -492 -13788 -1486 1505 -755
0 3340 -928 -14500 -2113 -2041 -1789
0 3568 -452 -15464 -902 -486 -1201
0 1924 -624 -13500 -168 860 -89
0 3532 -188 -14276 880 1555 -456
0 1424 -12 -14240 2217 3067 -155
0 3824 -384 -16916 1531 -14 -544
0 3736 -304 -15744 1877 5261 1166
0 1032 -1060 -17544 1796 -2899 3549
0 3424 -748 -20600 378 -1863 2127
0 2608 -2468 -20240 -1505 -3154 1249
0 2416 -672 -20028 -970 -1159 -371
0 628 -520 -19896 -1602 -1151 -1037
0 2772 -1740 -18120 -2564 -1855 -255
0 2096 320 -20704 -1045 1442 -4301
0 164 -632 -24284 -324 4421 -959
0 1368 -472 -22112 -1914 -900 -423
0 1712 -1288 -19112 -2956 -1527 1776
0 2884 552 -18424 -3278 -1406 916
0 1988 -44 -14140 -2451 -8317 -411
0 3640 236 -11556 -157 596 -743
0 1684 -244 -14564 814 -3748 -1834
0 2332 -244 -14324 1766 981 -2134
0 -640 -1568 -14416 1301 110 -2123
0 1528 292 -15540 3090 455 -2492
0 1216 -3216 -13216 1395 1110 -1364
0 4036 428 -15132 380 3618 -1686
0 2248 -832 -18588 -1493 8157 1974
0 -1516 -1296 -22436 2997 -12228 -4528
0 1524 -2700 -19220 -2018 -2369 3202
0 2540 -220 -21484 -528 2953 226
0 1428 -1936 -17048 933 -287 438
0 972 -1640 -19620 674 393 -390
0 2128 -1448 -17524 1086 -1640 -115
0 2648 -888 -17420 -515 1142 -1183
0 2100 -1556 -17836 -1728 -261 -1546
0 1688 -1592 -17728 -1391 -1892 -961
0 1956 -1308 -16900 -1244 277 -418
0 2352 -1068 -17648 -1011 492 -478
0 3044 -1044 -17080 -582 2042 -1075
0 1524 -1520 -17204 142 -792 -179
0 2276 -1028 -17836 -710 -336 -392
0 2932 -1024 -17144 202 2942 -244
0 824 -1328 -17304 -644 1216 7
0 3080 -912 -18888 383 -2154 -1853
1 468 -1788 -18064 -1420 -4368 -678
1 2792 -1648 -18672 827 -8911 -4569
1 1344 -148 -17264 -66 -5633 -5847
1 -124 -1316 -17948 671 -4039 -6501
1 -404 -1280 -16696 3 -5337 -3797
1 -2204 -2464 -18828 2879 -4714 -3608
1 -420 -2156 -16664 4100 -7159 -275
1 -3392 -2900 -19116 6683 -8763 -2491
1 -952 -3404 -13736 13653 -8708 -5136
1 -5216 -5256 -14128 8716 -6092 -4076
1 -4832 -6884 -14776 14258 -10876 -7257
1 -5992 -9412 -13280 9830 -9557 -4418
1 -4624 -9264 -13520 12423 -13420 -7577
1 -5232 -11024 -9412 8098 -8726 -4003
1 -8004 -11008 -12532 9008 -11049 -4279
1 -8132 -11900 -8616 8208 -11517 -1729
1 -4768 -11524 -7028 5888 -6177 -3160
1 -8936 -13772 -5464 5422 -5269 -2400
1 -6220 -12120 -6668 6594 -6855 -3076
1 -8504 -14208 -2904 5707 -5259 -1673
1 -6836 -13172 -4596 4798 -4825 -1930
1 -7368 -14092 -1612 5232 -4740 -2476
1 -8020 -14264 -1928 4396 -5777 -1469
1 -7596 -13996 -536 6476 -4356 -1724
1 -4668 -13152 -1156 2907 -4943 -1815
1 -8788 -14508 -72 1251 -1340 -2268
1 -6492 -13940 -104 2620 -2134 -312
1 -9588 -15060 620 1395 -2176 -1086
1 -7228 -14208 2728 4036 -4490 -696
1 -7040 -13856 1372 2751 -1888 -1535
1 -5724 -13648 2028 2790 -3830 -527
1 -8960 -15976 4176 4999 -3613 39
1 -3628 -12248 3460 486 -142 -228
1 -5704 -13900 3848 -1526 1838 -1905
1 -5304 -14672 3032 -1141 -568 1268
1 -5996 -12804 2800 -4895 5167 -604
1 -6612 -13960 1468 -6849 4944 206
1 -5220 -13636 332 -10623 12349 -1125
1 -6664 -15468 -1232 -12984 11372 42
1 -6700 -13648 -4052 -12522 13160 1734
1 -7960 -13876 -6200 -12831 13275 2842
1 -5892 -12512 -7108 -10775 11731 3471
1 -5556 -12620 -8488 -12550 10091 4175
1 -5720 -10808 -11680 -10644 9985 4417
1 -5292 -10524 -10880 -12721 11154 4098
1 -6396 -10020 -13056 -11951 11576 3160
1 -2664 -7852 -13644 -13240 12454 2913
1 -3892 -7948 -17748 -11968 11110 3420
1 -2544 -5660 -16204 -11836 10061 3906
1 -828 -3900 -17308 -11365 9687 2820
1 820 -2812 -17200 -11788 5358 579
1 -1616 -2640 -16820 -9267 4998 600
1 1388 -1112 -16916 -9587 4893 1849
1 1576 -188 -18548 -3815 5939 -1829
0 1660 16 -18580 -3284 1967 -624
0 1432 -488 -17216 -1059 -1801 2530
0 2280 884 -16916 7 -1570 -893
0 1344 356 -18112 -1551 172 -506
0 2112 680 -16812 -574 -2384 -542
0 1436 1212 -18052 -2272 -269 250
0 1456 684 -17352 -1642 -501 -226
0 1424 1052 -17692 -331 -886 -608
0 856 560 -17080 -719 -1067 -602
0 536 588 -17072 -74 -1064 -282
0 824 932 -16232 -84 -247 253
0 1396 1552 -17048 312 590 -79
0 1576 1544 -17152 575 947 -276
0 1268 1260 -17528 158 710 -762
0 2196 844 -17804 838 1370 -1205
0 968 356 -17300 1223 3948 -978
0 1044 -4 -16272 2886 3521 692
0 3012 632 -17256 3495 1274 -61
0 2932 -940 -18676 6004 3641 -3513
0 3916 -1556 -17364 2667 563 -1493
0 2312 -1916 -18200 -1041 5771 -1865
0 4368 -8 -15488 389 -877 1112
0 2120 -1184 -19268 5326 4800 -3050
0 4616 -1928 -15744 6135 1635 -4433
0 3880 -1884 -20464 9236 1904 -5452
0 8236 -1584 -16080 -875 80 -6039
0 244 -4356 -19732 -3093 -3206 -2922
0 4580 -3512 -15832 -4117 742 184
0 2496 -2124 -17972 2277 -1530 -1361
1 4600 -2240 -14428 3602 -5997 2978
1 4740 -1944 -18176 1954 -419 -1653
1 4760 -3112 -14840 4217 1694 -3237
1 3460 -4664 -16708 3183 2784 -8589
